"","id_pers","year","age","age2","female","lgg_educ","lgg_partner","lgg_children","lgg_ocstat_Unskilled_manual","lgg_ocstat_Skilled_manual","lgg_ocstat_Lower_service","lgg_ocstat_Routine_non_manual","lgg_ocstat_Salariat","lgg_ocstat_Unemployed","lgg_wexp_lg","lgg_duasset","lgg_mnet_intra","lgg_mnet_usa","lgg_mnet_spain","lgg_mnet_international_commun","commun_1","commun_2","commun_3","commun_4","commun_5","commun_6","commun_7","commun_8","commun_9","commun_10","commun_11","commun_12","commun_13","commun_14","event_international","event_intra","event_spain","event_usa","abyr1","surveyyr","weight"
"124","9_2008_1_2_100_1",2021,47,2209,0,11,1,2,0,1,0,0,0,0,3.3322045101752,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"125","9_2008_1_2_100_1",2022,48,2304,0,11,1,2,0,1,0,0,0,0,3.36729582998647,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"126","9_2008_1_2_100_1",2023,49,2401,0,11,1,2,0,1,0,0,0,0,3.40119738166216,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"127","9_2008_1_2_100_1",2024,50,2500,0,11,1,2,0,1,0,0,0,0,3.43398720448515,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"128","9_2008_1_2_100_1",2025,51,2601,0,11,1,2,0,1,0,0,0,0,3.46573590279973,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"129","9_2008_1_2_100_1",2026,52,2704,0,11,1,2,0,1,0,0,0,0,3.49650756146648,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"130","9_2008_1_2_100_1",2027,53,2809,0,11,1,2,0,1,0,0,0,0,3.52636052461616,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"131","9_2008_1_2_100_1",2028,54,2916,0,11,1,2,0,1,0,0,0,0,3.55534806148941,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"132","9_2008_1_2_100_1",2029,55,3025,0,11,1,2,0,1,0,0,0,0,3.58351893845611,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"133","9_2008_1_2_100_1",2030,56,3136,0,11,1,2,0,1,0,0,0,0,3.61091791264422,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"134","9_2008_1_2_100_1",2031,57,3249,0,11,1,2,0,1,0,0,0,0,3.63758615972639,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"135","9_2008_1_2_100_1",2032,58,3364,0,11,1,2,0,1,0,0,0,0,3.66356164612965,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"136","9_2008_1_2_100_1",2033,59,3481,0,11,1,2,0,1,0,0,0,0,3.68887945411394,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"137","9_2008_1_2_100_1",2034,60,3600,0,11,1,2,0,1,0,0,0,0,3.71357206670431,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"138","9_2008_1_2_100_1",2035,61,3721,0,11,1,2,0,1,0,0,0,0,3.73766961828337,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"139","9_2008_1_2_100_1",2036,62,3844,0,11,1,2,0,1,0,0,0,0,3.76120011569356,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"140","9_2008_1_2_100_1",2037,63,3969,0,11,1,2,0,1,0,0,0,0,3.78418963391826,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"141","9_2008_1_2_100_1",2038,64,4096,0,11,1,2,0,1,0,0,0,0,3.80666248977032,0,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"142","9_2008_1_2_101_1",1957,18,324,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"143","9_2008_1_2_101_1",1958,19,361,0,1,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"144","9_2008_1_2_101_1",1959,20,400,0,1,0,0,0,1,0,0,0,0,1.09861228866811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"145","9_2008_1_2_101_1",1960,21,441,0,1,0,0,0,1,0,0,0,0,1.38629436111989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"146","9_2008_1_2_101_1",1961,22,484,0,1,0,0,0,1,0,0,0,0,1.6094379124341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"147","9_2008_1_2_101_1",1962,23,529,0,1,0,0,0,1,0,0,0,0,1.79175946922805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"148","9_2008_1_2_101_1",1963,24,576,0,1,0,0,0,0,0,1,0,0,1.94591014905531,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"149","9_2008_1_2_101_1",1964,25,625,0,1,0,0,0,0,0,1,0,0,2.07944154167984,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"150","9_2008_1_2_101_1",1965,26,676,0,1,0,0,0,0,0,1,0,0,2.19722457733622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"151","9_2008_1_2_101_1",1966,27,729,0,1,0,0,0,0,0,1,0,0,2.30258509299405,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"152","9_2008_1_2_101_1",1967,28,784,0,1,0,0,0,0,1,0,0,0,2.39789527279837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"153","9_2008_1_2_101_1",1968,29,841,0,1,0,0,0,0,1,0,0,0,2.484906649788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"154","9_2008_1_2_101_1",1969,30,900,0,1,0,0,0,0,1,0,0,0,2.56494935746154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"155","9_2008_1_2_101_1",1970,31,961,0,1,0,0,0,0,1,0,0,0,2.63905732961526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"156","9_2008_1_2_101_1",1971,32,1024,0,1,0,0,0,0,1,0,0,0,2.70805020110221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"157","9_2008_1_2_101_1",1972,33,1089,0,1,0,0,0,0,1,0,0,0,2.77258872223978,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"158","9_2008_1_2_101_1",1973,34,1156,0,1,0,0,0,0,1,0,0,0,2.83321334405622,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"159","9_2008_1_2_101_1",1974,35,1225,0,1,0,0,0,0,1,0,0,0,2.89037175789616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"160","9_2008_1_2_101_1",1975,36,1296,0,1,0,0,0,0,1,0,0,0,2.94443897916644,0,0,0,0,0.540540540540541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"161","9_2008_1_2_101_1",1976,37,1369,0,1,0,0,0,0,1,0,0,0,2.99573227355399,0,0,0,0,1.06382978723404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"162","9_2008_1_2_101_1",1977,38,1444,0,1,1,0,0,0,1,0,0,0,3.04452243772342,0,0,0,0,2.03045685279188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"163","9_2008_1_2_101_1",1978,39,1521,0,1,1,0,0,0,1,0,0,0,3.09104245335832,0,0,0,0,1.96078431372549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"164","9_2008_1_2_101_1",1979,40,1600,0,1,1,1,0,0,1,0,0,0,3.13549421592915,0,0,0,0,1.94174757281553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"165","9_2008_1_2_101_1",1980,41,1681,0,1,1,1,0,0,1,0,0,0,3.17805383034795,0,0,0,0,1.87793427230047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"166","9_2008_1_2_101_1",1981,42,1764,0,1,1,1,0,0,1,0,0,0,3.2188758248682,0,0,0,0,1.85185185185185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"167","9_2008_1_2_101_1",1982,43,1849,0,1,1,1,0,0,1,0,0,0,3.25809653802148,0,0,0,0,1.8348623853211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"168","9_2008_1_2_101_1",1983,44,1936,0,1,1,2,0,0,1,0,0,0,3.29583686600433,0,0,0,0,2.28310502283105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"169","9_2008_1_2_101_1",1984,45,2025,0,1,1,2,0,0,1,0,0,0,3.3322045101752,0,0,0,0,2.7027027027027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"170","9_2008_1_2_101_1",1985,46,2116,0,1,1,2,0,0,1,0,0,0,3.36729582998647,0,0,0,0,3.57142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"171","9_2008_1_2_101_1",1986,47,2209,0,1,1,2,0,0,1,0,0,0,3.40119738166216,0,0,0,0,4.44444444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"172","9_2008_1_2_101_1",1987,48,2304,0,1,1,2,0,0,1,0,0,0,3.43398720448515,0,0,0,0,4.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"173","9_2008_1_2_101_1",1988,49,2401,0,1,1,2,0,0,1,0,0,0,3.46573590279973,0,0,0,0,4.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"174","9_2008_1_2_101_1",1989,50,2500,0,1,1,2,0,0,1,0,0,0,3.49650756146648,0,0,0,0,6.22222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"175","9_2008_1_2_101_1",1990,51,2601,0,1,1,2,0,0,1,0,0,0,3.52636052461616,0,0,0,0,6.16740088105727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"176","9_2008_1_2_101_1",1991,52,2704,0,1,1,1,0,0,1,0,0,0,3.55534806148941,0,0,0,0,6.6079295154185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"177","9_2008_1_2_101_1",1992,53,2809,0,1,1,1,0,0,1,0,0,0,3.58351893845611,0,0,0,0,7.04845814977974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"178","9_2008_1_2_101_1",1993,54,2916,0,1,1,1,0,0,1,0,0,0,3.61091791264422,0,0,0,0,7.04845814977974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"179","9_2008_1_2_101_1",1994,55,3025,0,1,1,1,0,0,1,0,0,0,3.63758615972639,0,0,0,0,8.81057268722467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"180","9_2008_1_2_101_1",1995,56,3136,0,1,1,1,0,0,1,0,0,0,3.66356164612965,0,0,0,0,8.81057268722467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"181","9_2008_1_2_101_1",1996,57,3249,0,1,1,1,0,0,1,0,0,0,3.68887945411394,0,0,0,0,10.1321585903084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"182","9_2008_1_2_101_1",1997,58,3364,0,1,1,1,0,0,1,0,0,0,3.71357206670431,0,0,0,0,10.5726872246696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"183","9_2008_1_2_101_1",1998,59,3481,0,1,1,1,0,0,1,0,0,0,3.73766961828337,0,0,0,0,11.0132158590308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"184","9_2008_1_2_101_1",1999,60,3600,0,1,1,1,0,0,1,0,0,0,3.76120011569356,0,0,0,0,13.215859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"185","9_2008_1_2_101_1",2000,61,3721,0,1,1,1,0,0,0,0,0,1,3.76120011569356,0,0,0,0,16.2995594713656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"186","9_2008_1_2_101_1",2001,62,3844,0,1,1,1,0,0,0,0,0,1,3.76120011569356,0,0,0,0,21.1453744493392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"187","9_2008_1_2_101_1",2002,63,3969,0,1,1,1,0,0,0,0,0,1,3.76120011569356,0,0,0,0,26.8722466960352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"188","9_2008_1_2_101_1",2003,64,4096,0,1,1,1,0,0,0,0,0,1,3.76120011569356,0,0,0,0,28.1938325991189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"189","9_2008_1_2_102_1",1969,18,324,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"190","9_2008_1_2_102_1",1970,19,361,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"191","9_2008_1_2_102_1",1971,20,400,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"192","9_2008_1_2_102_1",1972,21,441,0,14,0,0,0,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"193","9_2008_1_2_102_1",1973,22,484,0,14,0,0,0,0,0,0,1,0,1.09861228866811,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"194","9_2008_1_2_102_1",1974,23,529,0,14,0,0,0,0,0,0,1,0,1.38629436111989,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"195","9_2008_1_2_102_1",1975,24,576,0,14,0,0,0,0,0,0,1,0,1.6094379124341,0,0,0,0,0.540540540540541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"196","9_2008_1_2_102_1",1976,25,625,0,14,0,0,0,0,0,0,1,0,1.79175946922805,0,0,0,0,1.06382978723404,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"197","9_2008_1_2_102_1",1977,26,676,0,14,0,0,0,0,0,0,1,0,1.94591014905531,0,0,0,0,2.03045685279188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"198","9_2008_1_2_102_1",1978,27,729,0,14,0,0,0,0,0,0,1,0,2.07944154167984,0,0,0,0,1.96078431372549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"199","9_2008_1_2_102_1",1979,28,784,0,14,0,0,0,0,0,0,1,0,2.19722457733622,0,0,0,0,1.94174757281553,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"200","9_2008_1_2_102_1",1980,29,841,0,14,0,0,0,0,0,0,1,0,2.30258509299405,0,0,0,0,1.87793427230047,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"201","9_2008_1_2_102_1",1981,30,900,0,14,1,0,0,0,0,0,1,0,2.39789527279837,0,0,0,0,1.85185185185185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"202","9_2008_1_2_102_1",1982,31,961,0,14,1,0,0,0,0,0,1,0,2.484906649788,0,0,0,0,1.8348623853211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"203","9_2008_1_2_102_1",1983,32,1024,0,14,1,0,0,0,0,0,1,0,2.56494935746154,0,0,0,0,2.28310502283105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"204","9_2008_1_2_102_1",1984,33,1089,0,14,1,0,0,0,0,0,1,0,2.63905732961526,0,0,0,0,2.7027027027027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"205","9_2008_1_2_102_1",1985,34,1156,0,14,1,0,0,0,0,0,1,0,2.70805020110221,0,0,0,0,3.57142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"206","9_2008_1_2_102_1",1986,35,1225,0,14,1,0,0,0,0,0,1,0,2.77258872223978,0,0,0,0,4.44444444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"207","9_2008_1_2_102_1",1987,36,1296,0,14,1,1,0,0,0,0,1,0,2.83321334405622,0,0,0,0,4.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"208","9_2008_1_2_102_1",1988,37,1369,0,14,1,1,0,0,0,0,1,0,2.89037175789616,0,0,0,0,4.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"209","9_2008_1_2_102_1",1989,38,1444,0,14,1,1,0,0,0,0,1,0,2.94443897916644,0,0,0,0,6.22222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"210","9_2008_1_2_102_1",1990,39,1521,0,14,1,1,0,0,0,0,1,0,2.99573227355399,0,0,0,0,6.16740088105727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"211","9_2008_1_2_102_1",1991,40,1600,0,14,1,2,0,0,0,0,1,0,3.04452243772342,0,0,0,0,6.6079295154185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"212","9_2008_1_2_102_1",1992,41,1681,0,14,1,2,0,0,0,0,1,0,3.09104245335832,0,0,0,0,7.04845814977974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"213","9_2008_1_2_102_1",1993,42,1764,0,14,1,2,0,0,0,0,1,0,3.13549421592915,0,0,0,0,7.04845814977974,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"214","9_2008_1_2_102_1",1994,43,1849,0,14,1,2,0,0,0,0,1,0,3.17805383034795,0,0,0,0,8.81057268722467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"215","9_2008_1_2_102_1",1995,44,1936,0,14,1,2,0,0,0,0,1,0,3.2188758248682,0,0,0,0,8.81057268722467,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"216","9_2008_1_2_102_1",1996,45,2025,0,14,1,2,0,0,0,0,1,0,3.25809653802148,0,0,0,0,10.1321585903084,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"217","9_2008_1_2_102_1",1997,46,2116,0,14,1,2,0,0,0,0,1,0,3.29583686600433,0,0,0,0,10.5726872246696,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"218","9_2008_1_2_102_1",1998,47,2209,0,14,1,2,0,0,0,0,1,0,3.3322045101752,1,0,0,0,11.0132158590308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"219","9_2008_1_2_102_1",1999,48,2304,0,14,1,2,0,0,0,0,1,0,3.36729582998647,1,0,0,0,13.215859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"220","9_2008_1_2_102_1",2000,49,2401,0,14,1,2,0,0,0,0,1,0,3.40119738166216,1,0,0,0,16.2995594713656,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"221","9_2008_1_2_102_1",2001,50,2500,0,14,1,2,0,0,0,0,1,0,3.43398720448515,1,0,0,0,21.1453744493392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"222","9_2008_1_2_102_1",2002,51,2601,0,14,1,2,0,0,0,0,1,0,3.46573590279973,1,0,0,0,26.8722466960352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"223","9_2008_1_2_102_1",2003,52,2704,0,14,1,2,0,0,0,0,1,0,3.49650756146648,1,0,0,0,28.1938325991189,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"224","9_2008_1_2_102_1",2004,53,2809,0,14,1,2,0,0,0,0,1,0,3.52636052461616,1,0,0,0,29.0748898678414,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"225","9_2008_1_2_102_1",2005,54,2916,0,14,1,2,0,0,0,0,1,0,3.55534806148941,1,0,0,0,29.5154185022026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"226","9_2008_1_2_102_1",2006,55,3025,0,14,1,2,0,0,0,0,1,0,3.58351893845611,1,0,0,0,29.9559471365639,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"227","9_2008_1_2_102_1",2007,56,3136,0,14,1,2,0,0,0,0,1,0,3.61091791264422,1,0,0,0,30.3964757709251,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"228","9_2008_1_2_102_1",2008,57,3249,0,14,1,2,0,0,0,0,1,0,3.63758615972639,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,2008,4.065
"229","9_2008_1_2_102_1",2009,58,3364,0,14,1,2,0,0,0,0,1,0,3.66356164612965,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"230","9_2008_1_2_102_1",2010,59,3481,0,14,1,2,0,0,0,0,1,0,3.68887945411394,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"231","9_2008_1_2_102_1",2011,60,3600,0,14,1,2,0,0,0,0,1,0,3.71357206670431,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"232","9_2008_1_2_102_1",2012,61,3721,0,14,1,2,0,0,0,0,1,0,3.73766961828337,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"233","9_2008_1_2_102_1",2013,62,3844,0,14,1,2,0,0,0,0,1,0,3.76120011569356,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"234","9_2008_1_2_102_1",2014,63,3969,0,14,1,2,0,0,0,0,1,0,3.78418963391826,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"235","9_2008_1_2_102_1",2015,64,4096,0,14,1,2,0,0,0,0,1,0,3.80666248977032,1,0,0,0,32.15859030837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,4.065
"236","9_2008_1_2_103_1",1981,18,324,1,11,1,0,0,0,1,0,0,0,0,0,0,0,0,1.85185185185185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"237","9_2008_1_2_103_1",1982,19,361,1,11,1,1,0,0,1,0,0,0,0.693147180559945,0,0,0,0,1.8348623853211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"238","9_2008_1_2_103_1",1983,20,400,1,11,1,1,0,0,1,0,0,0,1.09861228866811,0,0,0,0,2.28310502283105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"239","9_2008_1_2_103_1",1984,21,441,1,11,1,2,0,0,1,0,0,0,1.38629436111989,1,0,0,0,2.7027027027027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"240","9_2008_1_2_103_1",1985,22,484,1,11,1,2,0,0,1,0,0,0,1.6094379124341,1,0,0,0,3.57142857142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"241","9_2008_1_2_103_1",1986,23,529,1,11,0,2,0,0,1,0,0,0,1.79175946922805,1,0,0,0,4.44444444444444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"242","9_2008_1_2_103_1",1987,24,576,1,11,0,2,0,0,1,0,0,0,1.94591014905531,1,0,0,0,4.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"243","9_2008_1_2_103_1",1988,25,625,1,11,0,2,0,0,1,0,0,0,2.07944154167984,1,0,0,0,4.88888888888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"244","9_2008_1_2_103_1",1989,26,676,1,11,0,2,0,0,1,0,0,0,2.19722457733622,1,0,0,0,6.22222222222222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
"245","9_2008_1_2_103_1",1990,27,729,1,11,0,2,0,0,1,0,0,0,2.30258509299405,1,0,0,0,6.16740088105727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,2008,4.065
